00:14:08.676255,24.6,35.2
00:14:09.177627,29.2,35.2
00:14:09.679036,35.8,35.8
00:14:10.180427,51.2,36.3
00:14:10.682056,22.3,36.5
00:14:11.183512,17.9,36.7
00:14:11.685134,2.0,36.7
00:14:12.186859,12.3,36.7
00:14:12.688761,1.0,36.7
00:14:13.190543,1.0,36.7
00:14:13.691816,18.3,27.5
00:14:14.192491,63.5,28.2
00:14:14.693589,52.5,29.2
00:14:15.194764,57.1,29.9
00:14:15.696259,46.3,30.5
00:14:16.197653,38.6,31.2
00:14:16.698876,40.0,31.8
00:14:17.200318,44.6,32.5
00:14:17.701740,23.6,32.2
00:14:18.203545,11.9,32.2
00:14:18.704988,24.5,34.5
00:14:19.206185,41.8,35.6
00:14:19.707367,53.0,35.9
00:14:20.208826,78.4,36.3
00:14:20.710373,46.2,36.9
00:14:21.211747,52.8,37.2
00:14:21.712691,46.7,37.2
00:14:22.213848,46.8,37.3
00:14:22.715154,39.3,37.3
00:14:23.216533,41.7,37.3
00:14:23.717951,40.1,37.3
00:14:24.219268,41.1,37.3
00:14:24.720539,38.2,37.3
00:14:25.221649,51.7,37.6
00:14:25.722972,36.3,37.6
00:14:26.225390,45.6,37.4
00:14:26.726900,35.0,37.4
00:14:27.228323,3.5,36.2
00:14:27.730040,0.5,36.2
00:14:28.231649,1.0,36.2
00:14:28.733292,0.0,36.2
00:14:29.234922,1.0,36.2
00:14:29.736829,1.5,36.2
00:14:30.238471,0.5,36.2
00:14:30.740185,1.0,36.2
00:14:31.241748,0.5,36.2
00:14:31.743275,1.0,36.2
00:14:32.244952,0.5,36.2
00:14:32.746708,0.0,36.2
00:14:33.248512,1.0,36.2
00:14:33.750290,0.5,36.2
00:14:34.251906,2.0,36.2
00:14:34.753775,1.5,36.2
00:14:35.255318,1.0,36.0
00:14:35.756907,1.0,36.0
00:14:36.258536,2.0,36.0
00:14:36.760458,0.0,36.0
00:14:37.262062,1.0,36.0
00:14:37.763838,0.5,36.0
00:14:38.265507,0.5,36.0
00:14:38.767281,0.5,36.0
00:14:39.269056,1.0,36.0
00:14:39.770831,1.0,36.0
00:14:40.272596,1.0,36.0
00:14:40.774028,1.0,36.0
00:14:41.275606,10.1,36.0
00:14:41.777031,14.6,36.0
00:14:42.278678,0.0,36.0
00:14:42.780532,0.5,36.0
00:14:43.282228,1.0,36.0
00:14:43.783726,0.0,36.0
00:14:44.285421,2.0,36.0
00:14:44.787007,0.5,36.0
00:14:45.288900,1.5,36.0
00:14:45.790411,0.5,36.0
00:14:46.291723,6.0,35.7
00:14:46.793268,1.5,35.7
00:14:47.294975,3.0,35.7
00:14:47.796684,2.5,35.7
00:14:48.298077,1.0,35.7
00:14:48.799674,3.5,35.8
00:14:49.301410,2.5,35.8
00:14:49.802949,1.0,35.8
00:14:50.304450,1.0,35.8
00:14:50.806065,1.0,35.8
00:14:51.307826,2.0,35.8
00:14:51.809394,1.0,35.8
00:14:52.311185,0.5,35.8
00:14:52.812930,0.0,35.8
00:14:53.314796,0.5,35.8
00:14:53.816614,0.5,35.8
00:14:54.318300,0.0,35.8
00:14:54.819951,1.0,35.8
00:14:55.321755,0.5,35.8
00:14:55.823293,2.0,35.8
00:14:56.325137,3.0,35.8
00:14:56.826950,0.0,35.8
00:14:57.328922,1.0,35.8
00:14:57.830623,1.0,35.8
00:14:58.332622,2.0,35.8
00:14:58.834421,2.0,35.8
00:14:59.336163,1.5,35.8
00:14:59.838090,1.0,35.8
00:15:00.340025,0.5,35.8
00:15:00.842053,0.5,35.8
00:15:01.343949,1.0,35.8
00:15:01.845527,0.5,35.8
00:15:02.347374,0.5,35.8
00:15:02.849559,1.5,35.8
00:15:03.351438,1.5,35.8
00:15:03.853403,0.0,35.8
00:15:04.354943,2.0,35.8
00:15:04.857043,0.5,35.8
00:15:05.358574,1.0,35.8
00:15:05.860889,0.5,35.8
00:15:06.362600,0.5,35.8
00:15:06.864209,0.5,35.8
00:15:07.365826,0.5,35.8
00:15:07.867355,0.5,35.8
00:15:08.369032,1.5,35.8
00:15:08.870514,0.0,35.8
00:15:09.372187,0.5,35.8
00:15:09.873672,0.0,35.8
00:15:10.375216,2.5,35.8
00:15:10.876763,1.0,35.8
00:15:11.378465,5.0,35.8
00:15:11.879994,0.5,35.8
00:15:12.381405,1.5,35.8
