23:59:38.988958,2.5,76.2
23:59:39.490403,4.0,76.2
23:59:39.995519,4.5,76.0
23:59:40.497669,2.5,75.8
23:59:40.998301,2.7,75.7
23:59:41.502667,2.2,75.7
23:59:42.007984,2.2,75.7
23:59:42.510273,2.0,75.7
23:59:43.011468,2.2,75.7
23:59:43.516623,2.5,75.7
23:59:44.017991,1.8,75.7
23:59:44.518270,3.0,75.7
23:59:45.023574,3.0,75.7
23:59:45.524765,2.0,75.7
23:59:46.029589,0.0,75.2
23:59:46.532309,8.2,75.6
23:59:47.032877,8.5,75.6
23:59:47.536378,7.7,75.4
23:59:48.039652,6.5,75.7
23:59:48.544989,2.5,75.7
23:59:49.047295,2.2,75.5
23:59:49.548524,13.2,76.4
23:59:50.048681,25.3,76.8
23:59:50.550511,64.8,76.5
23:59:51.054506,23.3,77.2
23:59:51.554944,6.0,77.2
23:59:52.059319,20.0,77.7
23:59:52.559592,19.0,77.4
23:59:53.059932,14.2,77.5
23:59:53.560248,10.0,77.7
23:59:54.063411,15.2,77.9
23:59:54.567632,10.9,77.8
23:59:55.071301,8.4,77.8
23:59:55.573329,7.0,76.6
23:59:56.074742,9.0,76.5
23:59:56.575524,11.5,76.7
23:59:57.079410,6.0,76.7
23:59:57.581129,4.8,76.2
23:59:58.085118,0.0,76.2
23:59:58.590092,7.3,76.2
23:59:59.094679,1.7,76.2
23:59:59.596266,3.7,75.7
00:00:00.097073,11.8,76.3
00:00:00.599654,13.4,76.8
00:00:01.100076,0.0,77.8
00:00:01.602680,16.7,77.9
00:00:02.105719,16.4,77.9
00:00:02.607042,7.0,77.8
00:00:03.110665,5.0,77.8
00:00:03.611839,8.5,77.6
00:00:04.117077,11.3,77.4
00:00:04.619535,10.6,77.4
00:00:05.124700,0.0,77.5
00:00:05.625313,13.3,77.5
00:00:06.128764,17.9,76.8
00:00:06.632443,7.5,76.8
00:00:07.133130,10.0,76.8
00:00:07.637264,15.9,77.1
00:00:08.138758,8.5,77.6
00:00:08.639188,5.7,77.4
00:00:09.140002,10.5,77.6
00:00:09.645629,8.4,77.6
00:00:10.147790,7.7,77.3
00:00:10.650675,4.2,77.4
00:00:11.152979,0.0,77.1
00:00:11.654711,4.7,77.1
